https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1.64274E+12,1/21/22 4:00,DOGE/USD,0.14982,0.15485,0.13972,0.14229,22092358.58,3143521.702
1.64265E+12,1/20/22 4:00,DOGE/USD,0.16544,0.16932,0.14867,0.14982,15559178.39,2331076.107
1.64256E+12,1/19/22 4:00,DOGE/USD,0.16628,0.16635,0.16101,0.16544,2893802.988,478750.7664
1.64248E+12,1/18/22 4:00,DOGE/USD,0.16867,0.17232,0.16176,0.16628,16818219.46,2796533.532
1.64239E+12,1/17/22 4:00,DOGE/USD,0.16965,0.17455,0.16575,0.16867,14602891.72,2463069.746
1.64231E+12,1/16/22 4:00,DOGE/USD,0.18023,0.18438,0.16927,0.16965,14356599.49,2435597.104
1.64222E+12,1/15/22 4:00,DOGE/USD,0.19067,0.19491,0.17875,0.18023,9895028.214,1783380.935
1.64213E+12,1/14/22 4:00,DOGE/USD,0.17621,0.215,0.175,0.19067,80487595.87,15346569.91
1.64205E+12,1/13/22 4:00,DOGE/USD,0.16664,0.1814,0.16149,0.17621,28310029.15,4988510.237
1.64196E+12,1/12/22 4:00,DOGE/USD,0.15311,0.16794,0.15311,0.16664,8422458.192,1403518.433
1.64187E+12,1/11/22 4:00,DOGE/USD,0.14571,0.16685,0.14295,0.15311,18085950.26,2769139.844
1.64179E+12,1/10/22 4:00,DOGE/USD,0.15107,0.15212,0.13704,0.14571,19231955.68,2802288.263
1.6417E+12,1/9/22 4:00,DOGE/USD,0.15154,0.15377,0.14857,0.15107,4422926.951,668171.5745
1.64161E+12,1/8/22 4:00,DOGE/USD,0.15652,0.15786,0.14528,0.15154,14736744.05,2233206.193
1.64153E+12,1/7/22 4:00,DOGE/USD,0.15304,0.15801,0.14922,0.15652,17782308.41,2783286.912
1.64144E+12,1/6/22 4:00,DOGE/USD,0.15489,0.16202,0.1518,0.15304,9553163.51,1462016.144
1.64136E+12,1/5/22 4:00,DOGE/USD,0.16979,0.17067,0.14751,0.15489,14986113.47,2321199.115
1.64127E+12,1/4/22 4:00,DOGE/USD,0.16986,0.1725,0.16671,0.16979,14889982.19,2528170.077
1.64118E+12,1/3/22 4:00,DOGE/USD,0.17192,0.1734,0.16756,0.16986,3041303.108,516595.746
1.6411E+12,1/2/22 4:00,DOGE/USD,0.17271,0.17633,0.17069,0.17192,2567188.889,441351.1139
1.64101E+12,1/1/22 4:00,DOGE/USD,0.17147,0.17374,0.16968,0.17271,3545594.455,612359.6184
1.64092E+12,12/31/21 4:00,DOGE/USD,0.17145,0.17573,0.16625,0.17147,15086666.54,2586910.712
1.64084E+12,12/30/21 4:00,DOGE/USD,0.16903,0.17573,0.16881,0.17145,12334298.51,2114715.479
1.64075E+12,12/29/21 4:00,DOGE/USD,0.17678,0.17709,0.16521,0.16903,14013615.08,2368721.357
1.64066E+12,12/28/21 4:00,DOGE/USD,0.18126,0.18228,0.1718,0.17678,13353939.57,2360709.437
1.64058E+12,12/27/21 4:00,DOGE/USD,0.19079,0.1929,0.1784,0.18126,11708618.69,2122304.223
1.64049E+12,12/26/21 4:00,DOGE/USD,0.18608,0.19257,0.18526,0.19079,5313867.011,1013832.687
1.6404E+12,12/25/21 4:00,DOGE/USD,0.18736,0.19556,0.18563,0.18608,15500189.26,2884275.218
1.64032E+12,12/24/21 4:00,DOGE/USD,0.18303,0.19555,0.17956,0.18736,29306835.84,5490928.764
1.64023E+12,12/23/21 4:00,DOGE/USD,0.17454,0.18531,0.17367,0.18303,26062069.65,4770140.607
1.64015E+12,12/22/21 4:00,DOGE/USD,0.1723,0.17722,0.17136,0.17454,5348328.585,933497.2712
1.64006E+12,12/21/21 4:00,DOGE/USD,0.16994,0.17325,0.16801,0.1723,9297171.432,1601902.638
1.63997E+12,12/20/21 4:00,DOGE/USD,0.16992,0.17083,0.16122,0.16994,14622656.87,2484974.309
1.63989E+12,12/19/21 4:00,DOGE/USD,0.17278,0.17465,0.16762,0.16992,6289200.796,1068660.999
1.6398E+12,12/18/21 4:00,DOGE/USD,0.1697,0.1758,0.16889,0.17278,15833261.49,2735670.92
1.63971E+12,12/17/21 4:00,DOGE/USD,0.17441,0.18145,0.16158,0.1697,21163679.85,3591476.47
1.63963E+12,12/16/21 4:00,DOGE/USD,0.18073,0.18073,0.17239,0.17441,1619210.78,282406.5521
1.63954E+12,12/15/21 4:00,DOGE/USD,0.18382,0.18615,0.17062,0.18073,38742705.63,7001969.188
1.63945E+12,12/14/21 4:00,DOGE/USD,0.15732,0.22018,0.155,0.18382,241550886.1,44401883.88
1.63937E+12,12/13/21 4:00,DOGE/USD,0.1652,0.16639,0.15175,0.15732,15753513.07,2478342.676
1.63928E+12,12/12/21 4:00,DOGE/USD,0.16814,0.17376,0.16336,0.1652,12194511.41,2014533.285
1.6392E+12,12/11/21 4:00,DOGE/USD,0.16518,0.17001,0.16458,0.16814,7414310.126,1246642.105
1.63911E+12,12/10/21 4:00,DOGE/USD,0.17151,0.17284,0.16142,0.16518,11889220.81,1963861.493
1.63902E+12,12/9/21 4:00,DOGE/USD,0.17708,0.17708,0.16909,0.17151,4320898.094,741077.232
1.63894E+12,12/8/21 4:00,DOGE/USD,0.17691,0.18228,0.1727,0.17708,11398475.31,2018442.008
1.63885E+12,12/7/21 4:00,DOGE/USD,0.17948,0.18416,0.17356,0.17691,27721567.41,4904222.491
1.63876E+12,12/6/21 4:00,DOGE/USD,0.17147,0.18441,0.15973,0.17948,61870653.24,11104544.84
1.63868E+12,12/5/21 4:00,DOGE/USD,0.17902,0.181,0.16257,0.17147,24712245.14,4237408.675
1.63859E+12,12/4/21 4:00,DOGE/USD,0.19018,0.19361,0.12941,0.17902,114686632.5,20531200.95
1.6385E+12,12/3/21 4:00,DOGE/USD,0.20737,0.21222,0.19,0.19018,21911882.05,4167201.729
1.63842E+12,12/2/21 4:00,DOGE/USD,0.20425,0.21316,0.20425,0.20737,4462660.663,925421.9417
1.63833E+12,12/1/21 4:00,DOGE/USD,0.21657,0.21657,0.20174,0.20425,5400503.034,1103052.745
1.63824E+12,11/30/21 4:00,DOGE/USD,0.22149,0.2276,0.21293,0.21657,21214425.22,4594408.07
1.63816E+12,11/29/21 4:00,DOGE/USD,0.20554,0.2253,0.20299,0.22149,31314492.75,6935847
1.63807E+12,11/28/21 4:00,DOGE/USD,0.1995,0.20894,0.19182,0.20554,9064509.02,1863119.184
1.63799E+12,11/27/21 4:00,DOGE/USD,0.2053,0.20962,0.19689,0.1995,9886749.126,1972406.451
1.6379E+12,11/26/21 4:00,DOGE/USD,0.21879,0.21879,0.18893,0.2053,47968579.66,9847949.404
1.63781E+12,11/25/21 4:00,DOGE/USD,0.21969,0.22953,0.215,0.21879,11130053.07,2435144.312
1.63773E+12,11/24/21 4:00,DOGE/USD,0.2232,0.2251,0.21149,0.21969,12063935.78,2650326.051
1.63764E+12,11/23/21 4:00,DOGE/USD,0.22271,0.23696,0.21403,0.2232,14776961.13,3298217.723
1.63755E+12,11/22/21 4:00,DOGE/USD,0.22245,0.22763,0.217,0.22271,5883716.514,1310362.505
1.63747E+12,11/21/21 4:00,DOGE/USD,0.2289,0.23164,0.22082,0.22245,4972561.069,1106146.21
1.63738E+12,11/20/21 4:00,DOGE/USD,0.2336,0.23569,0.22584,0.2289,5536729.229,1267357.32
1.63729E+12,11/19/21 4:00,DOGE/USD,0.21863,0.23756,0.21863,0.2336,6723746.568,1570667.198
1.63721E+12,11/18/21 4:00,DOGE/USD,0.23756,0.23756,0.21586,0.21863,10213493.13,2232976.003
1.63712E+12,11/17/21 4:00,DOGE/USD,0.23277,0.24163,0.23048,0.23756,4735523.409,1124970.941
1.63704E+12,11/16/21 4:00,DOGE/USD,0.24702,0.24932,0.22381,0.23277,15757640.36,3667905.947
1.63695E+12,11/15/21 4:00,DOGE/USD,0.26226,0.26466,0.24371,0.24702,12442106.95,3073449.259
1.63686E+12,11/14/21 4:00,DOGE/USD,0.26115,0.2718,0.25974,0.26226,9797303.62,2569440.847
1.63678E+12,11/13/21 4:00,DOGE/USD,0.25645,0.2633,0.2544,0.26115,6514622.681,1701293.713
1.63669E+12,11/12/21 4:00,DOGE/USD,0.26573,0.26573,0.25527,0.25645,3922604.73,1005951.983
1.6366E+12,11/11/21 4:00,DOGE/USD,0.26177,0.27135,0.25656,0.26573,10767690.88,2861298.498
1.63652E+12,11/10/21 4:00,DOGE/USD,0.2705,0.27718,0.23667,0.26177,26168266.4,6850067.097
1.63643E+12,11/9/21 4:00,DOGE/USD,0.28361,0.29049,0.26876,0.2705,10396762.81,2812324.341
1.63634E+12,11/8/21 4:00,DOGE/USD,0.26959,0.29745,0.26954,0.28361,25240453.05,7158444.891
1.63626E+12,11/7/21 4:00,DOGE/USD,0.26255,0.27419,0.25888,0.26959,8367796.421,2255874.237
1.63617E+12,11/6/21 4:00,DOGE/USD,0.26371,0.26548,0.2506,0.26255,15585727.02,4092032.629
1.63608E+12,11/5/21 4:00,DOGE/USD,0.26193,0.27076,0.25692,0.26371,21139071.57,5574584.563
1.636E+12,11/4/21 4:00,DOGE/USD,0.26968,0.26968,0.25445,0.26193,14307213.17,3747488.347
1.63591E+12,11/3/21 4:00,DOGE/USD,0.27165,0.27748,0.2628,0.26968,26217961.12,7070459.754
1.63583E+12,11/2/21 4:00,DOGE/USD,0.2705,0.28092,0.26994,0.27165,33177624.32,9012701.647
1.63574E+12,11/1/21 4:00,DOGE/USD,0.26617,0.28107,0.26385,0.2705,44749142.14,12104642.95
1.63565E+12,10/31/21 4:00,DOGE/USD,0.26754,0.2865,0.25232,0.26617,65635385.98,17470170.69
1.63557E+12,10/30/21 4:00,DOGE/USD,0.28492,0.28492,0.26108,0.26754,12616643.02,3375456.675
1.63548E+12,10/29/21 4:00,DOGE/USD,0.2939,0.30025,0.27623,0.28492,60152622.27,17138685.14
1.63539E+12,10/28/21 4:00,DOGE/USD,0.23582,0.34002,0.23476,0.2939,294315432,86499305.47
1.63531E+12,10/27/21 4:00,DOGE/USD,0.25901,0.25901,0.23188,0.23582,3746771.6,883563.6788
1.63522E+12,10/26/21 4:00,DOGE/USD,0.26446,0.27403,0.25233,0.25901,27429017.05,7104389.706
1.63513E+12,10/25/21 4:00,DOGE/USD,0.2684,0.27326,0.25849,0.26446,37030256.83,9793021.722
1.63505E+12,10/24/21 4:00,DOGE/USD,0.25009,0.28313,0.24599,0.2684,82305974.27,22090923.49
1.63496E+12,10/23/21 4:00,DOGE/USD,0.24604,0.25389,0.24125,0.25009,25472408.72,6370394.698
1.63488E+12,10/22/21 4:00,DOGE/USD,0.24529,0.25291,0.235,0.24604,23356817.44,5746711.362
1.63479E+12,10/21/21 4:00,DOGE/USD,0.25259,0.25755,0.24058,0.24529,30210027.7,7410217.694
1.6347E+12,10/20/21 4:00,DOGE/USD,0.24288,0.26178,0.24288,0.25259,33763816.17,8528402.328
1.63462E+12,10/19/21 4:00,DOGE/USD,0.25473,0.25473,0.24041,0.24288,20627197.52,5009933.733
1.63453E+12,10/18/21 4:00,DOGE/USD,0.23787,0.2724,0.23746,0.25473,70703686.51,18010350.07
1.63444E+12,10/17/21 4:00,DOGE/USD,0.237,0.24225,0.22525,0.23787,20552548.22,4888834.645
1.63436E+12,10/16/21 4:00,DOGE/USD,0.2365,0.2443,0.23392,0.237,17221491.3,4081493.438
1.63427E+12,10/15/21 4:00,DOGE/USD,0.23364,0.24542,0.22436,0.2365,40311948.71,9533775.871
1.63418E+12,10/14/21 4:00,DOGE/USD,0.23635,0.23635,0.22743,0.23364,4537179.469,1060066.611
1.6341E+12,10/13/21 4:00,DOGE/USD,0.22914,0.2403,0.22063,0.23635,11829244.31,2795841.892
1.63401E+12,10/12/21 4:00,DOGE/USD,0.22362,0.2298,0.21624,0.22914,14957139.71,3427278.993
1.63392E+12,10/11/21 4:00,DOGE/USD,0.23596,0.23596,0.22229,0.22362,5708928.536,1276630.599
1.63384E+12,10/10/21 4:00,DOGE/USD,0.24495,0.24848,0.22609,0.23596,15144006.75,3573379.832
1.63375E+12,10/9/21 4:00,DOGE/USD,0.24625,0.25262,0.24239,0.24495,9912425.643,2428048.661
1.63367E+12,10/8/21 4:00,DOGE/USD,0.24395,0.25476,0.24109,0.24625,22218408.93,5471283.198
1.63358E+12,10/7/21 4:00,DOGE/USD,0.24009,0.25673,0.23951,0.24395,19408206.39,4734631.949
1.63349E+12,10/6/21 4:00,DOGE/USD,0.25429,0.26104,0.23577,0.24009,20629569.82,4952953.418
1.63341E+12,10/5/21 4:00,DOGE/USD,0.2424,0.26789,0.23289,0.25429,28449040.81,7234306.589
1.63332E+12,10/4/21 4:00,DOGE/USD,0.21619,0.24899,0.21273,0.2424,32894684.69,7973671.57
1.63323E+12,10/3/21 4:00,DOGE/USD,0.21937,0.22695,0.21619,0.21619,5562878.958,1202638.802
1.63315E+12,10/2/21 4:00,DOGE/USD,0.21684,0.22488,0.21533,0.21937,12192658.58,2674703.512
1.63306E+12,10/1/21 4:00,DOGE/USD,0.20252,0.22512,0.20208,0.21684,13515271.43,2930651.457
1.63297E+12,9/30/21 4:00,DOGE/USD,0.20337,0.20592,0.19955,0.20252,6074061.299,1230118.894
1.63289E+12,9/29/21 4:00,DOGE/USD,0.19937,0.20371,0.19486,0.20337,2440697.727,496364.6968
1.6328E+12,9/28/21 4:00,DOGE/USD,0.20162,0.20261,0.1949,0.19937,4987362.021,994330.3661
1.63272E+12,9/27/21 4:00,DOGE/USD,0.2069,0.20873,0.19869,0.20162,3780211.023,762166.1465
1.63263E+12,9/26/21 4:00,DOGE/USD,0.20516,0.20929,0.19437,0.2069,14098177.63,2916912.951
1.63254E+12,9/25/21 4:00,DOGE/USD,0.21167,0.21271,0.20265,0.20516,6303177.393,1293159.874
1.63246E+12,9/24/21 4:00,DOGE/USD,0.22254,0.2235,0.19702,0.21167,19524261.17,4132700.363
1.63237E+12,9/23/21 4:00,DOGE/USD,0.22518,0.22885,0.21776,0.22254,9966238.344,2217886.681
1.63228E+12,9/22/21 4:00,DOGE/USD,0.20292,0.23028,0.20292,0.22518,9419921.51,2121177.926
1.6322E+12,9/21/21 4:00,DOGE/USD,0.20871,0.21823,0.19777,0.20292,24264167.11,4923684.79
1.63211E+12,9/20/21 4:00,DOGE/USD,0.22195,0.22433,0.19865,0.20871,37326955.23,7790508.827
1.63202E+12,9/19/21 4:00,DOGE/USD,0.23916,0.24136,0.2188,0.22195,8662155.714,1922565.461
1.63194E+12,9/18/21 4:00,DOGE/USD,0.24254,0.24734,0.23858,0.23916,2913621.137,696821.6312
1.63185E+12,9/17/21 4:00,DOGE/USD,0.25102,0.25976,0.2376,0.24254,14994212.35,3636696.263
1.63176E+12,9/16/21 4:00,DOGE/USD,0.24258,0.25149,0.23323,0.25102,6790474.677,1704544.953
1.63168E+12,9/15/21 4:00,DOGE/USD,0.24068,0.24837,0.24068,0.24258,3605402.656,874598.5762
1.63159E+12,9/14/21 4:00,DOGE/USD,0.23639,0.24198,0.23508,0.24068,6371113.679,1533399.64
1.63151E+12,9/13/21 4:00,DOGE/USD,0.23861,0.24513,0.22857,0.23639,11342166.28,2681174.688
1.63142E+12,9/12/21 4:00,DOGE/USD,0.2419,0.25499,0.23845,0.23861,16235910.67,3874050.644
1.63133E+12,9/11/21 4:00,DOGE/USD,0.24048,0.24793,0.23783,0.2419,6970805.001,1686237.73
1.63125E+12,9/10/21 4:00,DOGE/USD,0.25614,0.2569,0.2356,0.24048,17998662.85,4328318.443
1.63116E+12,9/9/21 4:00,DOGE/USD,0.25247,0.26175,0.24899,0.25614,12936031.13,3313435.014
1.63107E+12,9/8/21 4:00,DOGE/USD,0.25455,0.26,0.24929,0.25247,6155531.113,1554086.94
1.63099E+12,9/7/21 4:00,DOGE/USD,0.3045,0.3063,0.21402,0.25455,80332763.97,20448705.07
1.6309E+12,9/6/21 4:00,DOGE/USD,0.31043,0.31982,0.30037,0.3045,16416059.63,4998690.158
1.63081E+12,9/5/21 4:00,DOGE/USD,0.29853,0.3162,0.29641,0.31043,24763237.98,7687251.966
1.63073E+12,9/4/21 4:00,DOGE/USD,0.29596,0.30861,0.2942,0.29853,17638214.11,5265536.058
1.63064E+12,9/3/21 4:00,DOGE/USD,0.29593,0.3046,0.29115,0.29596,26911114.59,7964613.473
1.63056E+12,9/2/21 4:00,DOGE/USD,0.30109,0.30945,0.28754,0.29593,29034519.09,8592185.233
1.63047E+12,9/1/21 4:00,DOGE/USD,0.27623,0.30953,0.27623,0.30109,13401443.25,4035040.547
1.63038E+12,8/31/21 4:00,DOGE/USD,0.27496,0.28598,0.27002,0.27623,12563359.23,3470376.721
1.6303E+12,8/30/21 4:00,DOGE/USD,0.28041,0.2832,0.27,0.27496,13162184.28,3619074.189
1.63021E+12,8/29/21 4:00,DOGE/USD,0.28046,0.29012,0.27638,0.28041,13962666.75,3915271.383
1.63012E+12,8/28/21 4:00,DOGE/USD,0.29089,0.29379,0.27865,0.28046,10892169.67,3054817.905
1.63004E+12,8/27/21 4:00,DOGE/USD,0.26897,0.29983,0.26598,0.29089,16759819.84,4875263.992
1.62995E+12,8/26/21 4:00,DOGE/USD,0.28174,0.28533,0.264,0.26897,29927174.58,8049512.147
1.62986E+12,8/25/21 4:00,DOGE/USD,0.28943,0.29618,0.28073,0.28174,10066593.69,2836162.107
1.62978E+12,8/24/21 4:00,DOGE/USD,0.31267,0.31749,0.27643,0.28943,19423296.46,5621684.694
1.62969E+12,8/23/21 4:00,DOGE/USD,0.32148,0.32808,0.31128,0.31267,14541615.07,4546726.784
1.6296E+12,8/22/21 4:00,DOGE/USD,0.31476,0.32332,0.3053,0.32148,14338680,4609598.847
1.62952E+12,8/21/21 4:00,DOGE/USD,0.32595,0.32946,0.31263,0.31476,15581428.7,4904410.499
1.62943E+12,8/20/21 4:00,DOGE/USD,0.31635,0.3343,0.31434,0.32595,16968757.63,5530966.55
1.62935E+12,8/19/21 4:00,DOGE/USD,0.2971,0.32726,0.29381,0.31635,26734740.21,8457535.065
1.62926E+12,8/18/21 4:00,DOGE/USD,0.29863,0.32563,0.28947,0.2971,25125660.87,7464833.845
1.62917E+12,8/17/21 4:00,DOGE/USD,0.32852,0.33981,0.27738,0.29863,46531072.68,13895574.23
1.62909E+12,8/16/21 4:00,DOGE/USD,0.33274,0.35162,0.30626,0.32852,55705086.7,18300235.08
1.629E+12,8/15/21 4:00,DOGE/USD,0.30046,0.34992,0.28722,0.33274,44550871.18,14823856.88
1.62891E+12,8/14/21 4:00,DOGE/USD,0.28902,0.31232,0.27624,0.30046,35775538.84,10749118.4
1.62883E+12,8/13/21 4:00,DOGE/USD,0.27006,0.29568,0.26713,0.28902,20648453.98,5967816.168
1.62874E+12,8/12/21 4:00,DOGE/USD,0.2868,0.2884,0.25168,0.27006,34055753.23,9197096.718
1.62865E+12,8/11/21 4:00,DOGE/USD,0.262,0.29482,0.259,0.2868,36506914.08,10470182.96
1.62857E+12,8/10/21 4:00,DOGE/USD,0.25196,0.26318,0.24542,0.262,25779865.33,6754324.718
1.62848E+12,8/9/21 4:00,DOGE/USD,0.2413,0.26669,0.23412,0.25196,43125966.52,10866018.52
1.6284E+12,8/8/21 4:00,DOGE/USD,0.26422,0.27382,0.23071,0.2413,29072202.03,7015122.35
1.62831E+12,8/7/21 4:00,DOGE/USD,0.21532,0.28342,0.21166,0.26422,97266340.76,25699712.56
1.62822E+12,8/6/21 4:00,DOGE/USD,0.19957,0.21532,0.19871,0.21532,16682438.12,3592062.577
1.62814E+12,8/5/21 4:00,DOGE/USD,0.20014,0.20217,0.19404,0.19957,8899279.892,1776029.288
1.62805E+12,8/4/21 4:00,DOGE/USD,0.19549,0.20315,0.19549,0.20014,2143254.745,428951.0047
1.62796E+12,8/3/21 4:00,DOGE/USD,0.20025,0.2015,0.19319,0.19549,7397974.794,1446230.093
1.62788E+12,8/2/21 4:00,DOGE/USD,0.20466,0.20985,0.19999,0.20025,6584007.153,1318447.432
1.62779E+12,8/1/21 4:00,DOGE/USD,0.21671,0.21725,0.20147,0.20466,5724694.463,1171615.969
1.6277E+12,7/31/21 4:00,DOGE/USD,0.20894,0.21802,0.20506,0.21671,6051753.311,1311475.46
1.62762E+12,7/30/21 4:00,DOGE/USD,0.20802,0.21435,0.19613,0.20894,12784381.35,2671168.639
1.62753E+12,7/29/21 4:00,DOGE/USD,0.20304,0.2104,0.2006,0.20802,7914607.171,1646396.584
1.62744E+12,7/28/21 4:00,DOGE/USD,0.20601,0.20773,0.20208,0.20304,3773576.228,766186.9173
1.62736E+12,7/27/21 4:00,DOGE/USD,0.19852,0.20951,0.19742,0.20601,10026757.01,2065612.213
1.62727E+12,7/26/21 4:00,DOGE/USD,0.22541,0.233,0.19511,0.19852,36031989.1,7153070.476
1.62719E+12,7/25/21 4:00,DOGE/USD,0.19336,0.22564,0.19215,0.22541,21521064.37,4851063.12
1.6271E+12,7/24/21 4:00,DOGE/USD,0.19451,0.20442,0.19137,0.19336,10765729.55,2081661.465
1.62701E+12,7/23/21 4:00,DOGE/USD,0.19217,0.1994,0.18334,0.19451,8216159.323,1598125.15
1.62693E+12,7/22/21 4:00,DOGE/USD,0.19014,0.19516,0.18704,0.19217,7602589.421,1460989.609
1.62684E+12,7/21/21 4:00,DOGE/USD,0.17509,0.20833,0.17509,0.19014,13246999.6,2518784.504
1.62675E+12,7/20/21 4:00,DOGE/USD,0.16456,0.18,0.1601,0.17509,17869294.18,3128734.717
1.62667E+12,7/19/21 4:00,DOGE/USD,0.17884,0.18208,0.16251,0.16456,9352177.574,1538994.342
1.62658E+12,7/18/21 4:00,DOGE/USD,0.19023,0.19255,0.17722,0.17884,5634413.572,1007658.523
1.62649E+12,7/17/21 4:00,DOGE/USD,0.17106,0.20558,0.16978,0.19023,24011858.62,4567775.865
1.62641E+12,7/16/21 4:00,DOGE/USD,0.18661,0.18822,0.16905,0.17106,12294823.58,2103152.522
1.62632E+12,7/15/21 4:00,DOGE/USD,0.19533,0.19533,0.18049,0.18661,10769336.93,2009665.964
1.62624E+12,7/14/21 4:00,DOGE/USD,0.18973,0.20274,0.18973,0.19533,4240312.273,828260.1963
1.62615E+12,7/13/21 4:00,DOGE/USD,0.20586,0.20609,0.18754,0.18973,8961577.167,1700280.036
1.62606E+12,7/12/21 4:00,DOGE/USD,0.21707,0.21901,0.20341,0.20586,7829460.622,1611772.764
1.62598E+12,7/11/21 4:00,DOGE/USD,0.21179,0.219,0.21058,0.21707,2518193.961,546624.3631
1.62589E+12,7/10/21 4:00,DOGE/USD,0.21936,0.22059,0.21,0.21179,2804727.762,594013.2926
1.6258E+12,7/9/21 4:00,DOGE/USD,0.20417,0.22942,0.20204,0.21936,22403398.34,4914409.461
1.62572E+12,7/8/21 4:00,DOGE/USD,0.21961,0.21961,0.1958,0.20417,14285761.17,2916723.858
1.62563E+12,7/7/21 4:00,DOGE/USD,0.23464,0.23824,0.21234,0.21961,11279485.65,2477087.844
1.62554E+12,7/6/21 4:00,DOGE/USD,0.23488,0.24209,0.22943,0.23464,4560968.779,1070185.714
1.62546E+12,7/5/21 4:00,DOGE/USD,0.24243,0.24429,0.22658,0.23488,7568048.962,1777583.34
1.62537E+12,7/4/21 4:00,DOGE/USD,0.24499,0.25266,0.24155,0.24243,7866803.812,1907149.248
1.62528E+12,7/3/21 4:00,DOGE/USD,0.24317,0.25014,0.24251,0.24499,3501365.931,857799.6395
1.6252E+12,7/2/21 4:00,DOGE/USD,0.24117,0.24891,0.23865,0.24317,7333336.875,1783247.528
1.62511E+12,7/1/21 4:00,DOGE/USD,0.2435,0.26113,0.23838,0.24117,15581156.54,3757707.522
1.62503E+12,6/30/21 4:00,DOGE/USD,0.25531,0.25617,0.23811,0.2435,9546140.178,2324485.133
1.62494E+12,6/29/21 4:00,DOGE/USD,0.2552,0.27529,0.25402,0.25531,7293171.741,1862019.677
1.62485E+12,6/28/21 4:00,DOGE/USD,0.25581,0.26246,0.25078,0.2552,6451861.419,1646515.034
1.62477E+12,6/27/21 4:00,DOGE/USD,0.25181,0.26717,0.24051,0.25581,15500837.33,3965269.198
1.62468E+12,6/26/21 4:00,DOGE/USD,0.24463,0.25523,0.23061,0.25181,17883612.5,4503272.464
1.62459E+12,6/25/21 4:00,DOGE/USD,0.26271,0.3,0.229,0.24463,36886931.19,9023649.978
1.62451E+12,6/24/21 4:00,DOGE/USD,0.22932,0.28567,0.22932,0.26271,1134676.432,298090.8455
1.62442E+12,6/23/21 4:00,DOGE/USD,0.2094,0.24303,0.2094,0.22932,17528760.14,4019695.276
1.62433E+12,6/22/21 4:00,DOGE/USD,0.20817,0.22184,0.16342,0.2094,95515352.61,20000914.84
1.62425E+12,6/21/21 4:00,DOGE/USD,0.26513,0.26969,0.16539,0.20817,116531893,24258444.17
1.62416E+12,6/20/21 4:00,DOGE/USD,0.28344,0.28968,0.25541,0.26513,10664243.52,2827410.883
1.62408E+12,6/19/21 4:00,DOGE/USD,0.28827,0.29793,0.2802,0.28344,5121468.651,1451629.074
1.62399E+12,6/18/21 4:00,DOGE/USD,0.30534,0.30577,0.28,0.28827,10582280.07,3050553.874
1.6239E+12,6/17/21 4:00,DOGE/USD,0.31329,0.31388,0.30077,0.30534,10741355.57,3279765.511
1.62382E+12,6/16/21 4:00,DOGE/USD,0.31684,0.31684,0.30632,0.31329,1022883.782,320459.2602
1.62373E+12,6/15/21 4:00,DOGE/USD,0.32683,0.32983,0.31372,0.31684,9862269.302,3124761.406
1.62364E+12,6/14/21 4:00,DOGE/USD,0.32156,0.3375,0.31965,0.32683,15290370.86,4997351.909
1.62356E+12,6/13/21 4:00,DOGE/USD,0.30895,0.33039,0.3075,0.32156,10355287.04,3329846.101
1.62347E+12,6/12/21 4:00,DOGE/USD,0.30649,0.31919,0.3022,0.30895,9393295.545,2902058.659
1.62338E+12,6/11/21 4:00,DOGE/USD,0.32486,0.33356,0.30108,0.30649,17095684.3,5239656.281
1.6233E+12,6/10/21 4:00,DOGE/USD,0.33895,0.34313,0.31866,0.32486,19000556.51,6172520.789
1.62321E+12,6/9/21 4:00,DOGE/USD,0.31846,0.354,0.31846,0.33895,16381647.72,5552559.493
1.62312E+12,6/8/21 4:00,DOGE/USD,0.32487,0.33756,0.293,0.31846,28333602.55,9023119.067
1.62304E+12,6/7/21 4:00,DOGE/USD,0.37604,0.37728,0.31592,0.32487,22105742.03,7181492.414
1.62295E+12,6/6/21 4:00,DOGE/USD,0.37296,0.37954,0.36695,0.37604,6308566.693,2372273.419
1.62287E+12,6/5/21 4:00,DOGE/USD,0.38004,0.39555,0.36,0.37296,24620329.54,9182398.104
1.62278E+12,6/4/21 4:00,DOGE/USD,0.39838,0.39838,0.35008,0.38004,17845855.38,6782138.88
1.62269E+12,6/3/21 4:00,DOGE/USD,0.42514,0.42514,0.36989,0.39838,21233835.42,8459135.353
1.62261E+12,6/2/21 4:00,DOGE/USD,0.37847,0.44562,0.366,0.42514,56944054.03,24209195.13
1.62252E+12,6/1/21 4:00,DOGE/USD,0.32772,0.384,0.31069,0.37847,46194795.66,17483344.31
1.62243E+12,5/31/21 4:00,DOGE/USD,0.29765,0.34556,0.29408,0.32772,10488810.61,3437393.013
1.62235E+12,5/30/21 4:00,DOGE/USD,0.29777,0.31058,0.29511,0.29765,4755110.336,1415358.591
1.62226E+12,5/29/21 4:00,DOGE/USD,0.317,0.31775,0.28082,0.29777,21471144.15,6393462.594
1.62217E+12,5/28/21 4:00,DOGE/USD,0.33857,0.34766,0.30115,0.317,26827488.77,8504313.939
1.62209E+12,5/27/21 4:00,DOGE/USD,0.33408,0.34084,0.32633,0.33857,5493120.448,1859805.79
1.622E+12,5/26/21 4:00,DOGE/USD,0.35499,0.36672,0.3273,0.33408,14014528.34,4681973.627
